Flight Code,Airline Name,Departure Time,Arrival Time,Duration,Stops,Price,Departure City,Arrival City,Travel Class,Date of Travel
VJ-152,VietJet Air,17:00,19:15,2h 15m,0,1601950,TP HCM,Hà Nội,Phổ thông,25/11/2025
VJ-194,VietJet Air,15:20,17:30,2h 10m,0,1605930,TP HCM,Hà Nội,Phổ thông,25/11/2025
VU-778,Vietravel Airlines,13:10,15:20,2h 10m,0,1647720,TP HCM,Hà Nội,Phổ thông,25/11/2025
QH-224,Bamboo Airways,10:20,12:30,2h 10m,0,1656277,TP HCM,Hà Nội,Phổ thông,25/11/2025
QH-242,Bamboo Airways,13:15,15:25,2h 10m,0,1656277,TP HCM,Hà Nội,Phổ thông,25/11/2025
9G-806,SUN PhuQuoc AIRWAYS,06:30,08:40,2h 10m,0,1691830,TP HCM,Hà Nội,Phổ thông,25/11/2025
9G-868,SUN PhuQuoc AIRWAYS,18:10,20:20,2h 10m,0,1691830,TP HCM,Hà Nội,Phổ thông,25/11/2025
9G-878,SUN PhuQuoc AIRWAYS,19:15,21:25,2h 10m,0,1691830,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-254,Vietnam Airlines,17:00,19:05,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-218,Vietnam Airlines,18:00,20:05,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-262,Vietnam Airlines,19:35,21:40,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-220,Vietnam Airlines,20:00,22:05,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-7204,Vietnam Airlines,20:10,22:15,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-256,Vietnam Airlines,20:30,22:35,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-260,Vietnam Airlines,21:00,23:05,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-270,Vietnam Airlines,23:00,01:05,2h 5m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-6002,Vietnam Airlines,04:55,07:05,2h 10m,0,1718365,TP HCM,Hà Nội,Phổ thông,25/11/2025
VJ-138,VietJet Air,12:30,14:40,2h 10m,0,1725330,TP HCM,Hà Nội,Phổ thông,25/11/2025
VJ-198,VietJet Air,13:00,15:10,2h 10m,0,1725330,TP HCM,Hà Nội,Phổ thông,25/11/2025
VJ-190,VietJet Air,19:50,22:00,2h 10m,0,1725330,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-6014,Vietnam Airlines,06:40,08:45,2h 5m,0,1775080,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-206,Vietnam Airlines,06:00,08:05,2h 5m,0,2285976,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-214,Vietnam Airlines,14:55,17:00,2h 5m,0,2285976,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-250,Vietnam Airlines,15:00,17:05,2h 5m,0,2285976,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-232,Vietnam Airlines,15:30,17:35,2h 5m,0,2285976,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-216,Vietnam Airlines,16:00,18:05,2h 5m,0,2285976,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-252,Vietnam Airlines,16:40,18:45,2h 5m,0,2285976,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-240,Vietnam Airlines,07:00,09:05,2h 5m,0,2501201,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-244,Vietnam Airlines,09:00,11:05,2h 5m,0,2501201,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-210,Vietnam Airlines,10:00,12:05,2h 5m,0,2501201,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-246,Vietnam Airlines,11:00,13:05,2h 5m,0,2501201,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-212,Vietnam Airlines,12:00,14:05,2h 5m,0,2501201,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-248,Vietnam Airlines,13:40,15:45,2h 5m,0,2501201,TP HCM,Hà Nội,Phổ thông,25/11/2025
VN-208,Vietnam Airlines,08:00,10:05,2h 5m,0,2703887,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-624, VJ-516",VietJet Air,08:20,19:35,11h 15m,1,1405922,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VU-684, VJ-522","Vietravel Airlines, VietJet Air",19:10,00:00,4h 50m,1,1409902,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-636, VU-638","VietJet Air, Vietravel Airlines",23:00,09:50,10h 50m,1,1410960,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-624, VU-658","VietJet Air, Vietravel Airlines",08:20,20:15,11h 55m,1,1410960,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VU-684, VJ-502","Vietravel Airlines, VietJet Air",19:10,07:05,11h 55m,1,1410960,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-646, VU-638","VietJet Air, Vietravel Airlines",20:40,09:50,13h 10m,1,1410960,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VU-684, VJ-504","Vietravel Airlines, VietJet Air",19:10,09:00,13h 50m,1,1410960,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VU-684, VU-638",Vietravel Airlines,19:10,09:50,14h 40m,1,1414940,TP HCM,Hà Nội,Phổ thông,25/11/2025
"QH-150, QH-104",Bamboo Airways,06:15,10:55,4h 40m,1,1535984,TP HCM,Hà Nội,Phổ thông,25/11/2025
"QH-154, QH-148",Bamboo Airways,08:50,19:45,10h 55m,1,1543703,TP HCM,Hà Nội,Phổ thông,25/11/2025
"QH-150, QH-148",Bamboo Airways,06:15,19:45,13h 30m,1,1543703,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-632, VJ-516",VietJet Air,14:00,19:35,5h 35m,1,1633777,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-630, VJ-516",VietJet Air,13:10,19:35,6h 25m,1,1633777,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-638, VJ-518",VietJet Air,15:25,22:15,6h 50m,1,1633777,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-638, VJ-520",VietJet Air,15:25,22:55,7h 30m,1,1633777,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-638, VU-658","VietJet Air, Vietravel Airlines",15:25,20:15,4h 50m,1,1638815,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-632, VU-658","VietJet Air, Vietravel Airlines",14:00,20:15,6h 15m,1,1638815,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-630, VU-658","VietJet Air, Vietravel Airlines",13:10,20:15,7h 5m,1,1638815,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-148, VN-7192",Vietnam Airlines,20:55,00:20,3h 25m,1,1833296,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-648, VJ-520",VietJet Air,18:15,22:55,4h 40m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-636, VJ-502",VietJet Air,23:00,07:05,8h 5m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-636, VJ-504",VietJet Air,23:00,09:00,10h 0m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-646, VJ-504",VietJet Air,20:40,09:00,12h 20m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-624, VJ-518",VietJet Air,08:20,22:15,13h 55m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-624, VJ-520",VietJet Air,08:20,22:55,14h 35m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VJ-648, VJ-504",VietJet Air,18:15,09:00,14h 45m,1,2158955,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-148, VJ-506","Vietnam Airlines, VietJet Air",20:55,13:30,16h 35m,1,2191040,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1374, VN-1544",Vietnam Airlines,15:45,19:40,3h 55m,1,3174103,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1422, VN-1614",Vietnam Airlines,15:05,11:10,20h 5m,1,3239697,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-6160, VN-1548",Vietnam Airlines,17:05,23:10,6h 5m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1374, VN-1548",Vietnam Airlines,15:45,23:10,7h 25m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1392, VN-1622",Vietnam Airlines,06:05,15:05,9h 0m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1370, VN-1548",Vietnam Airlines,11:10,23:10,12h 0m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1376, VN-1540",Vietnam Airlines,20:25,09:10,12h 45m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1366, VN-1548",Vietnam Airlines,05:55,23:10,17h 15m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1394, VN-1622",Vietnam Airlines,14:10,15:05,24h 55m,1,3385638,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-112, VN-6080",Vietnam Airlines,08:05,11:45,3h 40m,1,3423901,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-110, VN-164",Vietnam Airlines,07:00,11:05,4h 5m,1,3458336,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-136, VN-188",Vietnam Airlines,16:15,20:25,4h 10m,1,3458336,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-134, VN-180",Vietnam Airlines,15:15,19:30,4h 15m,1,3458336,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-106, VN-164",Vietnam Airlines,06:05,11:05,5h 0m,1,3458336,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-1404, VN-1590",Vietnam Airlines,07:05,11:30,4h 25m,1,3596625,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-140, VN-188",Vietnam Airlines,16:45,20:25,3h 40m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-134, VN-188",Vietnam Airlines,15:15,20:25,5h 10m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-112, VN-170",Vietnam Airlines,08:05,15:05,7h 0m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-140, VN-7192",Vietnam Airlines,16:45,00:20,7h 35m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-110, VN-170",Vietnam Airlines,07:00,15:05,8h 5m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-136, VN-7192",Vietnam Airlines,16:15,00:20,8h 5m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-112, VN-172",Vietnam Airlines,08:05,16:20,8h 15m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-106, VN-170",Vietnam Airlines,06:05,15:05,9h 0m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-134, VN-7192",Vietnam Airlines,15:15,00:20,9h 5m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-110, VN-172",Vietnam Airlines,07:00,16:20,9h 20m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-106, VN-172",Vietnam Airlines,06:05,16:20,10h 15m,1,3681349,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-126, VN-170",Vietnam Airlines,11:05,15:05,4h 0m,1,3739015,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-6036, VN-172",Vietnam Airlines,12:15,16:20,4h 5m,1,5110707,TP HCM,Hà Nội,Phổ thông,25/11/2025
"VN-6036, VN-174",Vietnam Airlines,12:15,18:25,6h 10m,1,5110707,TP HCM,Hà Nội,Phổ thông,25/11/2025
VJ-180,VietJet Air,20:15,22:25,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-124,VietJet Air,05:40,07:50,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-184,VietJet Air,08:15,10:25,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-186,VietJet Air,09:30,11:40,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-128,VietJet Air,10:00,12:10,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-144,VietJet Air,12:00,14:10,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-130,VietJet Air,14:35,16:45,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-192,VietJet Air,15:50,18:00,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-180,VietJet Air,20:15,22:25,2h 10m,0,3363089,TP HCM,Hà Nội,Thương gia,25/11/2025
9G-882,SUN PhuQuoc AIRWAYS,21:50,23:55,2h 5m,0,3896698,TP HCM,Hà Nội,Thương gia,25/11/2025
9G-806,SUN PhuQuoc AIRWAYS,06:30,08:40,2h 10m,0,3896698,TP HCM,Hà Nội,Thương gia,25/11/2025
9G-868,SUN PhuQuoc AIRWAYS,18:10,20:20,2h 10m,0,3896698,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-206,Vietnam Airlines,06:00,08:05,2h 5m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-7204,Vietnam Airlines,20:10,22:15,2h 5m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-256,Vietnam Airlines,20:30,22:35,2h 5m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-260,Vietnam Airlines,21:00,23:05,2h 5m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-224,Vietnam Airlines,22:00,00:05,2h 5m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-270,Vietnam Airlines,23:00,01:05,2h 5m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-6002,Vietnam Airlines,04:55,07:05,2h 10m,0,4007648,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-6014,Vietnam Airlines,06:40,08:45,2h 5m,0,5950010,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-240,Vietnam Airlines,07:00,09:05,2h 5m,0,5950010,TP HCM,Hà Nội,Thương gia,25/11/2025
QH-282,Bamboo Airways,23:25,01:35,2h 10m,0,6189975,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-208,Vietnam Airlines,08:00,10:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-244,Vietnam Airlines,09:00,11:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-210,Vietnam Airlines,10:00,12:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-246,Vietnam Airlines,11:00,13:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-212,Vietnam Airlines,12:00,14:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-248,Vietnam Airlines,13:40,15:45,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-214,Vietnam Airlines,14:55,17:00,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-250,Vietnam Airlines,15:00,17:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-232,Vietnam Airlines,15:30,17:35,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-216,Vietnam Airlines,16:00,18:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-252,Vietnam Airlines,16:40,18:45,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-254,Vietnam Airlines,17:00,19:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-218,Vietnam Airlines,18:00,20:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-258,Vietnam Airlines,19:00,21:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-262,Vietnam Airlines,19:35,21:40,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VN-220,Vietnam Airlines,20:00,22:05,2h 5m,0,8926326,TP HCM,Hà Nội,Thương gia,25/11/2025
VJ-270,VietJet Air,06:15,08:15,2h 0m,0,1378075,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VJ-282,VietJet Air,20:00,22:00,2h 0m,0,1378075,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VJ-284,VietJet Air,20:55,22:55,2h 0m,0,1378075,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VJ-274,VietJet Air,10:50,12:50,2h 0m,0,1725330,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VJ-278,VietJet Air,15:55,17:55,2h 0m,0,1725330,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VJ-272,VietJet Air,07:45,09:45,2h 0m,0,1871595,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VN-6440,Vietnam Airlines,13:30,15:40,2h 10m,0,2230790,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VN-1188,Vietnam Airlines,20:30,22:30,2h 0m,0,2299400,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VN-1186,Vietnam Airlines,18:35,20:35,2h 0m,0,2386010,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VN-1176,Vietnam Airlines,07:40,09:40,2h 0m,0,3209552,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-636, VJ-720",VietJet Air,23:00,11:40,12h 40m,1,1422900,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-646, VJ-720",VietJet Air,20:40,11:40,15h 0m,1,1422900,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-636, VJ-722",VietJet Air,23:00,18:30,19h 30m,1,1422900,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-646, VJ-722",VietJet Air,20:40,18:30,21h 50m,1,1422900,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-648, VJ-722",VietJet Air,18:15,18:30,24h 15m,1,1422900,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VU-684, VJ-720","Vietravel Airlines, VietJet Air",19:10,11:40,16h 30m,1,1426880,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VU-684, VJ-722","Vietravel Airlines, VietJet Air",19:10,18:30,23h 20m,1,1426880,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-106, VN-1670",Vietnam Airlines,06:05,10:45,4h 40m,1,2094169,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-148, VN-1670",Vietnam Airlines,20:55,10:45,13h 50m,1,2094169,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-636, VJ-720",VietJet Air,23:00,11:40,12h 40m,1,2200940,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-646, VJ-720",VietJet Air,20:40,11:40,15h 0m,1,2200940,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-648, VJ-720",VietJet Air,18:15,11:40,17h 25m,1,2200940,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-636, VJ-722",VietJet Air,23:00,18:30,19h 30m,1,2200940,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-646, VJ-722",VietJet Air,20:40,18:30,21h 50m,1,2200940,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-648, VJ-722",VietJet Air,18:15,18:30,24h 15m,1,2200940,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-110, VN-1670",Vietnam Airlines,07:00,10:45,3h 45m,1,2385330,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-638, VJ-720",VietJet Air,15:25,11:40,20h 15m,1,2408895,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-632, VJ-720",VietJet Air,14:00,11:40,21h 40m,1,2408895,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-630, VJ-720",VietJet Air,13:10,11:40,22h 30m,1,2408895,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-634, VJ-720",VietJet Air,11:40,11:40,24h 0m,1,2408895,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-624, VJ-722",VietJet Air,08:20,18:30,10h 10m,1,2461630,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-628, VJ-720",VietJet Air,09:45,11:40,25h 55m,1,2670580,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-142, VN-1670",Vietnam Airlines,18:55,10:45,15h 50m,1,2751914,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-630, VJ-722",VietJet Air,13:10,18:30,5h 20m,1,2875550,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-634, VJ-722",VietJet Air,11:40,18:30,6h 50m,1,2875550,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-622, VJ-722",VietJet Air,07:20,18:30,11h 10m,1,2875550,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-331, VJ-762",VietJet Air,15:00,16:25,25h 25m,1,3001915,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-1616, VJ-730",VietJet Air,17:00,09:45,16h 45m,1,3030770,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-1321, VJ-762",VietJet Air,19:00,16:25,21h 25m,1,3030770,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-628, VJ-722",VietJet Air,09:45,18:30,8h 45m,1,3140220,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VJ-600, VJ-730",VietJet Air,16:25,09:45,17h 20m,1,3234745,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-140, VN-1670",Vietnam Airlines,16:45,10:45,18h 0m,1,3568070,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-136, VN-1670",Vietnam Airlines,16:15,10:45,18h 30m,1,3568070,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-134, VN-1670",Vietnam Airlines,15:15,10:45,19h 30m,1,3568070,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-126, VN-1670",Vietnam Airlines,11:05,10:45,23h 40m,1,3872540,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-132, VN-1670",Vietnam Airlines,13:30,10:45,21h 15m,1,4184970,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-122, VN-1670",Vietnam Airlines,10:05,10:45,24h 40m,1,4805353,TP HCM,Hải Phòng,Phổ thông,25/11/2025
"VN-6036, VN-1670",Vietnam Airlines,12:15,10:45,22h 30m,1,5318864,TP HCM,Hải Phòng,Phổ thông,25/11/2025
VN-1176,Vietnam Airlines,07:40,09:40,2h 0m,0,3900763,TP HCM,Hải Phòng,Thương gia,25/11/2025
VN-1186,Vietnam Airlines,18:35,20:35,2h 0m,0,3900763,TP HCM,Hải Phòng,Thương gia,25/11/2025
N/A,Vietnam Airlines,20:30,22:30,2h 0m,0,3900763,TP HCM,Hải Phòng,Thương gia,25/11/2025
VN-6440,Vietnam Airlines,13:30,15:40,2h 10m,0,4121419,TP HCM,Hải Phòng,Thương gia,25/11/2025
VJ-636,VietJet Air,23:00,00:20,1h 20m,0,698490,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-624,VietJet Air,08:20,09:40,1h 20m,0,698490,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-648,VietJet Air,18:15,19:35,1h 20m,0,698490,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-646,VietJet Air,20:40,22:00,1h 20m,0,698490,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VU-684,Vietravel Airlines,19:10,20:30,1h 20m,0,702470,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
QH-150,Bamboo Airways,06:15,07:40,1h 25m,0,803662,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
QH-154,Bamboo Airways,08:50,10:15,1h 25m,0,803662,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-622,VietJet Air,07:20,08:40,1h 20m,0,926345,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-634,VietJet Air,11:40,13:00,1h 20m,0,926345,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-630,VietJet Air,13:10,14:30,1h 20m,0,926345,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-632,VietJet Air,14:00,15:20,1h 20m,0,926345,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-638,VietJet Air,15:25,16:45,1h 20m,0,926345,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VU-672,Vietravel Airlines,09:00,10:20,1h 20m,0,961170,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-106,Vietnam Airlines,06:05,07:25,1h 20m,0,1022860,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-140,Vietnam Airlines,16:45,18:05,1h 20m,0,1022860,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-148,Vietnam Airlines,20:55,22:15,1h 20m,0,1022860,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-136,Vietnam Airlines,16:15,17:30,1h 15m,0,1053705,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-112,Vietnam Airlines,08:05,09:20,1h 15m,0,1223850,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-110,Vietnam Airlines,07:00,08:20,1h 20m,0,1223850,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-134,Vietnam Airlines,15:15,16:35,1h 20m,0,1227830,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VJ-628,VietJet Air,09:45,11:05,1h 20m,0,1277580,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-126,Vietnam Airlines,11:05,12:20,1h 15m,0,1378075,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-118,Vietnam Airlines,09:05,10:25,1h 20m,0,1378075,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-142,Vietnam Airlines,18:55,20:15,1h 20m,0,1544240,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-122,Vietnam Airlines,10:05,11:25,1h 20m,0,1575437,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-132,Vietnam Airlines,13:30,14:50,1h 20m,0,1575437,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
VN-6036,Vietnam Airlines,12:15,13:40,1h 25m,0,1998955,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
"VJ-1608, VJ-580",VietJet Air,07:30,15:50,8h 20m,1,2129304,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
"VJ-182, VJ-505",VietJet Air,23:20,11:35,12h 15m,1,2369375,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
"VJ-182, VJ-507",VietJet Air,23:20,11:50,12h 30m,1,2369375,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
"VJ-182, VJ-513",VietJet Air,23:20,14:55,15h 35m,1,2369375,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
"VJ-321, VJ-1718",VietJet Air,05:50,19:55,14h 5m,1,2443542,TP HCM,Đà Nẵng,Phổ thông,25/11/2025
